title,genre,subgenre,description,thumbnail,age_rating,cast
에너미 앳 더 게이트,영화,"로맨스, 드라마, 액션",2차 세계대전 당시 독일과 소련이 대치했던 스탈린그라드 전장. 독일군의 강력한 공격으로 소련군이 궁지에 몰린 상황에서 폐허가 된 전쟁터를 헤매던 소련 선전장교 다닐로프(조셉 파인즈)는 우연히 명사수 바실리(주드 로)의 뛰어난 저격솜씨를 목격한다. 저하된 소련군의 사기를 되살리기 위해 영웅이 필요하다고 판단한 다닐로프는 바실리를 전문적인 저격수로 만들고 전장에 뿌려지는 전단을 통해 전설적인 영웅으로 부상시킨다. 바실리의 뛰어난 솜씨로 나치 장교들이 하나하나 죽어가자 독일군은 역시 저격수인 코니그 소령(에드 해리스)을 내세워 바실리를 없애려 한다. 바실리는 코니그와의 숨막히는 전쟁에 빠져드는 동시에 타냐(레이첼 와이즈)라는 소련 여군 병사를 사이에 두고 다닐로프와 묘한 연적관계에 놓이는데...,https://image.tmdb.org/t/p/w500/y9OPO2657z3nvc42H2l4X4MSAwH.jpg,15세 이상,"주드 로, 조지프 파인스, 레이첼 와이즈, 에드 해리스, 밥 호스킨스"
시월애,영화,"로맨스, 판타지, 드라마",단역 전문 성우 은주는 1년간 살던 바닷가의 집 일마레를 떠나며 우편함 안에 다음 주인에게 보내는 편지를 남긴다. 그러나 그 편지는 시간을 거슬러 은주보다 먼저 일마레에 살았던 건축가 성현에게 전달된다. 편지를 통해 서로의 아픔을 나누는 사이 급기야 성현은 자신을 알지 못하는 과거의 은주를 사랑하게 된다. 그러나 미래의 은주는 헤어진 애인을 잊지 못하고 과거의 성현에게 자신과 그가 헤어지지 않도록 도와 달라고 부탁한다. 미래의 은주는 성현과 만나기로 한 바닷가로 가지만 성현은 나오지 않는다. 그리고 은주를 사랑하게 된 성현은 그녀의 부탁을 들어주러 가지만 은주는 성현이 자신의 부탁 때문에 사고를 당함을 알게 되고 사고를 막기 위해 성현에게 편지를 보낸다. 그가 늦지 않게 그 편지를 받기를 간절히 바라면서...,https://image.tmdb.org/t/p/w500/gyC6BbXyj0SqJpR9aMnv6GaThNh.jpg,12세 이상,"전지현, 이정재, 김무생, 조승연, 민윤재"
매트릭스 2 리로디드,영화,"SF, 스릴러, 모험, 액션","시온이 컴퓨터 군단에게 장악될 위기에 처하면서, 네오는 자신의 능력에 대한 더 큰 통제력을 갖게 된다. 이제 몇 시간 후면 지구상에 남은 인류 최후의 보루인 시온이 인간 말살을 목적으로 프로그래밍 된 센티넬 무리에 의해 짓밟히게 될 터. 그러나 시온의 시민들은 오라클의 예언이 이루어져 전쟁이 끝날 것이라는 모피어스의 신념에 용기를 얻고, 네오에게 모든 희망과 기대를 걸어보기로 한다. 서로에 대한 사랑의 힘으로, 스스로에 대한 믿음으로 용기를 얻은 네오와 트리니티는 모피어스와 함께 인간을 억압하고 착취하는 시스템에 맞서기 위해 매트릭스로 돌아간다.",https://image.tmdb.org/t/p/w500/5RsZJfcXUndClV1vaI68V2shJOs.jpg,15세 이상,"키아누 리브스, 로런스 피시번, 캐리앤 모스, 휴고 위빙, 제이다 핀켓 스미스"
김씨 표류기,영화,"코미디, 로맨스, 드라마","자살시도가 실패로 끝나 한강의 밤섬에 불시착한 남자. 죽는 것도 쉽지 않자 일단 섬에서 살아보기로 한다. 모래사장에 쓴 HELP가 HELLO로 바뀌고 무인도 야생의 삶도 살아볼 만하다고 느낄 무렵, 익명의 쪽지가 담긴 와인병을 발견하고 그의 삶은 알 수 없는 희망으로 설레기 시작한다. 한편 자신의 좁고 어두운 방이 온 지구이자 세상인 여자. 홈페이지 관리, 하루 만보 달리기 등 그녀만의 생활리듬도 있다. 유일한 취미인 달사진 찍기에 열중하던 어느 날, 저 멀리 한강의 섬에서 낯선 모습을 발견하고 그에게 리플을 달아주기로 하는 그녀는 3년 만에 자신의 방을 벗어나 그를 향해 달려가는데...",https://image.tmdb.org/t/p/w500/cHwspwAQwZNCTOhcquvXoGop0SQ.jpg,12세 이상,"정재영, 정려원, 양미경, 이상훈, 장소연"
브이아이피,영화,"스릴러, 액션","국정원과 CIA의 기획으로 북에서 온 VIP 김광일이 살인사건의 유력한 용의자로 지목된다. 본능적으로 그가 범인임을 직감한 경찰 채이도가 VIP를 뒤쫓지만 국정원 요원 박재혁의 비호로 번번이 용의선상에서 벗어난다. CIA와 국정원 간의 ‘기획 귀순자’를 둘러싼 알력 다툼, 경찰의 봐주기 수사부터 검찰과의 거래, 여기에 북한 정치 상황 지형도까지 얽히는데...",https://image.tmdb.org/t/p/w500/nAF51unFGuizy0dOnmn74VytRLt.jpg,19세 이상,"장동건, 김명민, 박희순, 이종석, 최정우"
쥬라기 월드 도미니언,영화,"모험, SF, 액션","공룡들의 터전이었던 이슬라 누블라 섬이 파괴된 후, 마침내 공룡들은 섬을 벗어나 세상 밖으로 출몰한다. 지상에 함께 존재해선 안 될 위협적 생명체인 공룡의 등장으로 인류 역사상 겪어보지 못한 사상 최악의 위기를 맞이한 인간들. 지구의 최상위 포식자 자리를 걸고 인간과 공룡의 최후의 사투가 펼쳐진다.",https://image.tmdb.org/t/p/w500/upGiyJeCbG61899TXiY01mxdjEF.jpg,12세 이상,"크리스 프랫, 브라이스 댈러스 하워드, 로라 던, 샘 닐, 제프 골드블럼"
마스터,영화,"판타지, 스릴러, 액션","부대원들이 몰살당한 현장에서 유일하게 생존해 있던 남자 '안'이 형사에게 심문을 받는다. 버려진 병원에 모여 살고 있는 부랑민들을 지키는 야간 경비원이었던 ‘안’은, 밤중에 아이들이 행방불명되는 기이한 일들을 겪는다. 홀로 아들을 키우는 싱글맘 ‘재닛’은 안에게 메피스토와 말을 탄 4명의 기사에 대해 말해주고, 안은 납치당한 아이들을 구하기 위해 하누만의 힘을 빌리려 하는데... 하누만의 힘을 빌린 안은 무사히 아이들을 구출할 수 있을까?",https://image.tmdb.org/t/p/w500/ny1SKSsATzYpKKED2zqoctUTARF.jpg,19세 이상,"소동윤, 문예준, 이병현, 오경민, 한안나"
루시,영화,"스릴러, SF","대기업 비리 전문 기자 대호는 3년 전 계획적으로 납치된 아들을 찾기 위해 '루시드 드림’을 이용, 과거의 기억으로 가 범인의 단서를 추적한다. 오른팔에 문신을 한 남자, 사진을 찍던 수상한 남자, 꿈마다 등장하는 의문의 인물까지! 베테랑 형사 방섭과 친구인 정신과 의사 소현의 도움으로 마침내 대호는 모든 단서가 지목하는 한 남자를 마주하게 되는데...",https://image.tmdb.org/t/p/w500/aIEHU271nOo4WOpZ3vr1hGQOqpK.jpg,15세 이상,"고수, 설경구, 박유천, 강혜정, 박인환"
청년경찰,영화,"코미디, 스릴러, 액션","의욕충만 경찰대생 기준과 이론백단 경찰대생 희열. 둘도 없는 친구인 두 사람은 외출을 나왔다 우연히 납치 사건을 목격하게 된다. 목격자는 오직 두 사람 뿐. 기준과 희열은 학교에서 배운 대로 지체 없이 경찰에 신고한다. 하지만 복잡한 절차와 부족한 증거로 수사는 전혀 진행될 기미가 보이지 않는 상황! 1분 1초가 급박한 상황에서 아까운 시간만 흘러가자, 기준과 희열은 직접 발로 뛰는 수사에 나서기로 하고 예측 불가능한 상황을 마주하게 되는데…",https://image.tmdb.org/t/p/w500/q80MQrVj8NivteUXd3PHbVsaeAY.jpg,15세 이상,"박서준, 강하늘, 성동일, 박하선, 고준"
내부자들 디 오리지널,영화,"드라마, 스릴러","유력한 대통령 후보와 재벌 회장, 그들을 돕는 정치깡패 안상구. 뒷거래의 판을 짠 이는 대한민국 여론을 움직이는 유명 논설주간 이강희다. 더 큰 성공을 원한 안상구는 이들의 비자금 파일로 거래를 준비하다 발각되고, 이 일로 폐인이 되어 버려진다. 늘 승진을 눈 앞에 두고 주저 앉는 검사 우장훈는 마침내 대선을 앞둔 대대적인 비자금 조사의 저격수가 되는 기회를 잡는다. 그러나 비자금 파일을 가로챈 안상구 때문에 수사는 종결되고, 우장훈은 책임을 떠안고 좌천되고 마는데...",https://image.tmdb.org/t/p/w500/zlFp1a9HXpbyDBaNoS1euprLbLs.jpg,19세 이상,"이병헌, 조승우, 백윤식, 이경영, 김홍파"
가을의 전설,영화,"로맨스, 드라마, 모험, 액션","대령 러드로우는 퇴역 후 알프레드, 트리스탄, 새뮤얼이라는 삼형제와 몬타나에서 살고 있다. 첫째인 알프레드는 성실하고 부지런한 모범생이었고, 둘째인 트리스탄은 강한 성격과 정렬적이며 남성적인 매력을 가지고 있었고, 막내 새뮤얼은 밝은 청년이었다.어느날 막내 새뮤얼은 매력적인 약혼녀 수산나를 고향으로 데리고 온다. 수산나는 보는 순간 알프레드와 트리스탄 역시 그녀에게 반해버린다. 그러나 제1차 세계대전이 발발해 세 형제는 모두 전쟁에 참가하나 새뮤얼은 적군의 총에 맞아 어이 없이 목슴을 잃게 되고, 알프레드는 불구가 된다. 동생을 지키지 못했다는 죄책감에 트리스탄은 바다로 떠나버린다. 그 후 알프레드와 수산나는 서로 사랑하게 되지만 어느날 트리스탄이 고향에 돌아오게 되고...",https://image.tmdb.org/t/p/w500/t1KPGlW0UGd0m515LPQmk2F4nu1.jpg,15세 이상,"브래드 피트, 안소니 홉킨스, 에이단 퀸, 줄리아 오몬드, 헨리 토마스"
풍화감,드라마,"중국드라마, 사극_시대극, 판타지, 복수","전세, 원가의 아가씨 원완은 혼인 당일 나라를 팔았다는 죄를 뒤집어쓰고 남편이 될 이의 손에 온 집안은 멸문을 당하게 되고, 진심으로 그녀를 지키고자 했던 사람마저도 명을 다하게 된다. 이후 전세의 기억과 상처를 그대로 지닌채 다시 한 번 태어난 원완은 반드시 복수를 하겠다고 다짐하고, 황자 샤오천과 동맹을 맺고 의문이 층층이 쌓인 한 치 앞도 알 수 없는 복수의 길을 걷게되는데...",https://image.tmdb.org/t/p/w500/pa87mbrcLSmt99azdcu3g3Md5xz.jpg,15세 이상,"갈신이, 동자범, 주미미, 유준달"
설해,영화,"로맨스, 드라마",어릴 적 아빠를 잃은 아픔을 간직하고 사는 조향사 선미는 남자친구에게 일방적으로 이별을 통보받은 날 상우를 만난다. 사랑하는 여동생을 먼저 떠나 보낸 실업 팀 수영선수 후보생 상우는 술에 취한 선미를 구하고 그녀가 소중하게 간직하고 있던 아빠의 유품인 오르골을 찾아주면서 두 사람은 점점 가까워진다. 운명처럼 사랑에 빠진 두 사람은 평생을 함께 하길 맹세하지만 선미는 아직 치료가 개발되지 않은 병을 앓고 있는데…,https://image.tmdb.org/t/p/w500/yrcLLcf1PFGtpHuTlINTTi0EMs.jpg,12세 이상,"박해진, 이영아, 송재희, 전무송, 송채린"
시카고피디 10,드라마,"미국드라마, 범죄 스릴러_수사극",시카고 경찰 특수수사대 형사들의 범죄 수사 활동과 그들의 개인적인 삶을 다루는 범죄 수사 드라마,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=http%3A%2F%2Fsstatic.naver.net%2Fkeypage%2Fimage%2Fdss%2F57%2F06%2F03%2F50%2F57_16060350_poster_image_1599543880821.jpg,15세 이상,"제이슨 베게, 패트릭 플러거, 에이미 모튼, 제시 소퍼, 트레이시 스피리다코스"
사설탐정 매그넘P.I. 5,드라마,"미국드라마, 범죄 스릴러_수사극",전직 해군 특수부대원 토마스 매그넘이 하와이에서 사설탐정으로 활동하며 미해결 사건을 해결해나가는 범죄 수사 드라마입니다.,https://m.media-amazon.com/images/S/pv-target-images/0f1883594b2944b2075f111eb00e6a4b1bb64c76742055743b1c676d528b7e22._RI_TTW_.jpg,15세 이상,"제이 에르난데스, 퍼디타 윅스, 재커리 나이튼, 스티븐 힐, 팀 강"
그레이트 워,영화,"드라마, 액션",1945년 2차전쟁시기 노르망디 전투 이후 프랑스군 소대는 보주산맥에서 독일군에 패배해 후퇴한다. 이후 프랑스군 소대는 독일군의 중요 방어선인 예브스하임 습격작전을 펼친다. 이를 위해 어린 신병들이 도착하자 보주산맥 전투에서 전우를 잃은 헤냑상병은 전쟁의 피폐함을 전하며 염세적인 태도로 일관한다. 그 과정에서 연합국 미군과 감정적인 마찰을 빚은 채 전투에 나선다. 연합군은 혹독한 겨울을 견뎌내며 열세의 상황 속 필사의 전투를 펼치는데...,https://image.tmdb.org/t/p/w500/geQXmtEzXUSlvklKXknYPU3tkuq.jpg,15세 이상,"마누엘 곤살베스, 로랑 귀오, 로랑 체룰리, 브누아 다뱅, 브라이언 메시나"
킬링 카인드 킬러의 수제자,영화,"스릴러, 액션","베트남 갱단에 의해 잔혹하게 부모를 잃은 `안나`(매기 큐)는 암살자 `무디’(사무엘 L. 잭슨)에게 거둬져 최고의 킬러로 길러진다. 어느날, `안나`는 세상의 유일한 가족 `무디`의 죽음을 목격하게 되고 그의 죽음에 거대한 세력의 배후가 있다는 것을 알게 된다. 모든 것을 잃은 `안나`는 피의 복수를 결심하는데…",https://image.tmdb.org/t/p/w500/3Fg406jJznlJSpwZTiGo3dBdAiy.jpg,15세 이상,"매기 큐, 사무엘 엘 잭슨, 마이클 키튼, 데이비드 린툴, 패트릭 말라하이드"
가비,영화,드라마,"1896년, 고종이 러시아 공사관으로 피신해 대한제국을 준비하던 혼돈의 시기, 러시아 대륙에서 커피와 금괴를 훔치다 러시아군에게 쫓기게 된 일리치와 따냐는, 조선계 일본인 사다코의 음모로 조선으로 오게 된다. 고종의 곁에서 커피를 내리는 조선 최초의 바리스타가 된 따냐, 그녀를 지키기 위해 사카모토란 이름으로 스파이가 된 일리치, 그들은 사다코로 인해 은밀한 고종암살작전에 휘말리게 되는데…",https://image.tmdb.org/t/p/w500/xrwdk2590u5KmUTyD3d6G5O3dMf.jpg,15세 이상,"김소연, 주진모, 박희순, 유선, 조덕현"
허큘리스,영화,"모험, 액션",네메안의 사자와 지옥의 개들을 맨 손으로 물리쳤다는 전설적인 업적으로 유명한 ‘허큘리스’는 충실한 추종자들과 방랑하는 용병이 되어 돈을 벌며 살아간다. 그의 명성을 들은 이웃나라 트라키아의 왕과 공주는 죽음의 군단이라 불리는 강력한 군사들을 물리쳐주기를 요청한다. 허큘리스는 이제 전설로 전해지는 자신의 활약상을 증명하고 세상의 질서를 바로잡을 진정한 남자로 거듭나야만 하는데…,https://image.tmdb.org/t/p/w500/hmWwoUXorZyyymGdmrX46lEIrnf.jpg,15세 이상,"장대웅, 맹이안, 허준, 류수현, 한욱"
괴물,영화,"SF, 공포, 드라마","아버지가 운영하는 한강매점, 늘어지게 낮잠 자던 강두는 우연히 특이한 광경을 목격하게 된다. 생전 보도 못한 무언가가 한강다리에 매달려 움직이는 것이다. 정체를 알 수 없는 괴물은 둔치 위로 올라와 사람들을 거침없이 깔아뭉개고, 무차별로 물어뜯기 시작한다. 순식간에 아수라장으로 돌변하는 한강변. 강두도 뒤늦게 딸 현서를 데리고 정신없이 도망가지만, 꼭 잡았던 현서의 손을 놓치고 만다. 하루아침에 집과 생계, 그리고 현서까지 모든 것을 잃게 된 강두 가족. 돈도 없고 빽도 없는 그들은 위험구역으로 선포된 한강 어딘가에 있을 현서를 찾아 나선다.",https://image.tmdb.org/t/p/w500/tqDQzYGi1EWHgUZY91YRSJLDJVf.jpg,12세 이상,"송강호, 변희봉, 박해일, 배두나, 고아성"
강릉,영화,"드라마, 스릴러, 액션","강릉 최대 조직의 ‘길석’ 평화와 의리를 중요시하며 질서 있게 살아가던 그의 앞에 강릉 최대 리조트 소유권을 노린 남자 ‘민석’이 나타난다. 첫 만남부터 서늘한 분위기가 감도는 둘, ‘민석’이 자신의 목표를 위해 본격적으로 움직이기 시작하면서 두 조직 사이에는 겉잡을 수 없는 전쟁이 시작되는데.. 거친 운명 앞에 놓인 두 남자 11월, 그들의 이야기가 시작된다",https://image.tmdb.org/t/p/w500/1MZ42GYL84wW4U9HtcKMuTOx6fD.jpg,19세 이상,"장혁, 유오성, 한선화, 김준배, 박성근"
마법여우 주비,애니,키즈,꼬마 여우 주비와 친구들이 마법 숲에서 펼치는 흥미진진한 모험을 통해 우정과 배움을 알아가는 이야기.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20240514_142%2F17156453240172BTOX_JPEG%2F69f0b4cb20ffdf3ad0cc984c27d4270b.jpg,전체 이용가,정보 없음
